text,sentiValue,label
obviously little shocked found issue,0.1129635167464114,1
breakup breakup marriage know still yet know,-0.0079816017316017,0
well ideal weekend start usually um,0.1270134615384615,1
breakfast mother early morning like around six oclock,-0.0138888888888888,0
um go local park uh,0.0041666666666666,0
park probably laid walk hill hill three half mile take brisk walk morning,0.0283008658008658,1
get blood flowing get heart rate going um,0.0164965986394557,1
um work yard hour,0.0089285714285714,0
uh kinda kick back rest day next day thing morning go walk,0.0019717261904761,0
watch t_v whatever relax,0.0,0
im pretty well um,0.1378461538461538,1
stressful circumstance going um,-0.1833333333333333,0
um right im im engaged,0.1642857142857142,1
uh thirty one year ago,0.0,0
frequently ive back quite bit,-0.0056818181818181,0
well whole different experience know got back see family old friend uh,0.0839816698453062,1
uh im actually getting around,0.0677083333333333,1
twenty five year um,0.0,0
clear throat finally cant put anymore,0.0718954248366013,1
um economy um easy find work uh show business seems,0.0858843537414966,1
thing job ive done past,-0.0364583333333333,0
um oh whole variety thing um mostly uh theater,0.0383333333333333,1
well successful actor know would nice,0.2819912587412587,1
thats mm thats uh,0.0,0
oh im big radio listener uh uh,0.032051282051282,1
um talk radio uh,-0.025,0
national public radio uh,-0.0208333333333333,0
crazy stuff um sensible,0.0970238095238095,1
listening uh nice content uh interesting human interest,0.1573412698412698,1
comedian cuh comedian like listen radio show comedy,0.0078125,0
im pretty good mean im perfect get upset,0.0674603174603174,1
oh probably wife um,0.0,0
clear throat method job hunting like,0.1123868778280543,1
thing way always easy,0.0171875,1
well night uh performing nightclub opportunity uh introduce,0.2134543269230769,1
famous person um didnt,0.1875,1
uh im sure im guess uh,-0.0478888888888889,0
didnt know would appropriate approach,0.2476851851851852,1
cant think one um,0.1346153846153846,1
ive married itll twenty four year uh july,0.0,0
uh wife sleeping bed three year,-0.0031249999999999,0
high achieving daughter who going graduate high school,0.0323979591836734,1
uh spring um shes,0.0,0
want go nice uh scholarship,0.2171874999999999,1
uh laughter daughter low maintainance um perhaps wife shes always uh excellent uh,0.0660714285714285,1
well similar think different uh im well im much uh,0.1809999999999999,1
whats happening world much informed parent,0.0149999999999999,1
uh term child rearing think um,0.0414663461538461,1
dont know weve kind hand um,0.0519480519480519,1
uh well financial responsibility um,0.2724529914529914,1
make sure child everything,0.035463529856387,1
wealthy friend thats um,-0.0875,0
uh struggle uh keep keep,-0.0650252525252525,0
oh couple different um,-0.0124999999999999,0
uh whose church attended twenty year died um,-0.0284090909090909,0
um influential also another,0.0,0
put path breaking pattern behavior uh,0.0159192561205273,1
well instead working somebody else able um,0.1150921652421652,1
start business business uh,0.0225694444444444,1
meeting one particular woman um first got,0.0261217948717948,1
left uh le healthy,0.2741071428571428,1
self medicate go sleep,0.0041666666666666,0
uh half night wake um,-0.015625,0
much earlier would like,0.1214285714285714,1
oh usually um mostly go bathroom um,0.003125,0
cope pretty well guess im quite functional id like,0.0771987179487179,1
um couple night week,-0.040625,0
work sniff two clock morning dont get bed three,0.0113095238095238,1
normally need seven hour get five six im know sluggish,-0.0159406565656565,0
uh bill pay um lot income coming,0.0188041125541125,1
yeah um cause dont like,-0.025,0
um feel like im,0.125,1
worried losing ground um stake high,-0.186525974025974,0
yeah guess guess see see therapist uh,-0.0694444444444444,0
though clear throat mm,0.1151960784313725,1
mm therapist im seeing trying um prescribe drug,0.0173611111111111,1
um six year ago,0.0,0
well wife kind pushed um thought,0.0513884615384615,1
think getting help finding work,0.0450778388278388,1
good g uh uh,0.306547619047619,1
enjoyed uh someone talk,0.125,1
face day kind wanting,-0.0110576923076923,0
uh kind weariness struggle uh um,-0.1388888888888888,0
something look forward um,0.01875,1
talking someone um understands,0.0,0
cant dont know um,0.1022727272727272,1
acting gig get make,0.0302295918367346,1
know mildly happy usually turn disappointing experience um,0.0535714285714285,1
well um yesterday made dessert uh celebrate daughter uh scholarship uh,0.1268221350078492,1
except meeting one woman,0.0288461538461538,1
try little harder know fidgeting mic,-0.0521148989898989,0
um difficult uh successful um,-0.03125,0
uh guess couldve gotten,-0.125,0
going away uh uh rarely possible uh,-0.0110795454545454,0
well daughter great source pride um,0.2418397435897436,1
pretty successful uh endeavor,0.1875,1
uh originally im california,0.0208333333333333,1
uh unemployed moment uh,-0.2916666666666667,0
uh im supposed uh uh,0.125,1
prospect hopefully ill learn something today,0.1125,1
well one girlfriend consider roommate lover type thing,0.0843051282051282,1
uh met last year uh,-0.0131766381766381,0
troubling time uh starting see light end tunnel,-0.0475510204081632,0
uh gotten d_u_i last year uh lost job im truck driver trade,-0.0334218732656232,0
threw way uh fourteen hundred dollar week job uh going nothing kinda like plus losing license kinda really threw,-0.001509324009324,0
found anything interested uh started cooking,0.0471804511278195,1
trying see route go far uh kind career uh,0.017824074074074,1
im choose choosing go culinary field know uh meanwhile still work hard find work uh without going school,0.0029729529729529,0
think today uh applied ralphs hopefully ill get job job actually,-0.031321225071225,0
im starting see light like said end tunnel little little,-0.0513846049783549,0
dream job would probably forestry service,0.0072115384615384,0
know lot animal im exotic animal trainer trade uh like dont like people much,0.0109668109668109,1
uh outdoors uh ive always enjoyed outdoors thats like truck driver ive traveled world,0.0749999999999999,1
dont necessarily like warehouse office im,0.0416666666666666,1
uh one trip would uh,-0.0892857142857142,0
spent year half japan uh uh lower island uh uh built bridge,-0.0328125,0
uh largest bridge world uh uh,0.0595238095238095,1
uh white oh uh white tiger act uh working japanese circus,0.0038773148148148,0
interesting lot people island hadnt really seen lot american cause also one island uh bombed,0.0510281385281385,1
lot negativity pretty good idea know outlook uh life uh especially time know,0.0274153876426603,1
traveling meeting new people um eating know different um diverse food uh good experience,0.0826127576127576,1
whole experience pretty good know traveling around circus uh,0.086816829004329,1
um one thing like l_a,-0.0208333333333333,0
there lot like l_a,-0.0357142857142857,0
um like hollywood like movie industry um,0.0138888888888888,1
different different people know different uh,0.0504545454545454,1
different ethnic uh people know uh,-0.0400568181818181,0
enjoy talking uh know lot foreigner know like see came like,-0.0154220779220779,0
disrespected uh disrespectful whatever know people disrespectful toward people,0.0170454545454545,1
uh happens daily basis seems like know ride bus lot uh,0.0369284361471861,1
know im riding bike uh,0.0479797979797979,1
people tend almost run im totally paying attention traffic uh know find sometimes,0.0718589372102398,1
know wait see theyre gonna instead right way uh something like,0.0711309523809523,1
probably sit uh sit vent know uh speak mind even though lot time im know like know asshole whatever um,0.0468722943722943,1
well know carry rock back pocket know happens much amazes people sometimes know almost get run know probably almost get run probably daily basis,0.045179308672946,1
wasnt paying attention id shit creek,-0.0146780303030303,0
uh hard dealing people especially trying react cause there consequence reaction,-0.0082093253968253,0
um girlfriend uh honest uh,0.125,1
um im pretty honest,0.0625,1
im open honest anything everything,0.050595238095238,1
uh lying uh telling told landlord something done something aspect come find week later total lie,0.0053930444555444,0
